OBJECTID,POP_2018,USETYPE,USETYPECOD,CITY,MAINUSE,TAZAREA,SUMACCIDEN,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,Shape_Length,Shape_Area,CITYCODE,ACC_INDEX,YEARMONTH
6489,1169,מגורים,1,מוצא עילית,מגורים,554671,3,0,1,6,0,0,7,0,7,6,0,0,0,5,6,3098.916312,554670.7104,0,5.408611591,202012
6490,3632,מגורים,1,ירושלים,מגורים,277173,2,0,0,3,3,2,1,0,3,2,0,0,0,2,2,2364.665787,277173.4996,3000,7.215710044,202012
6491,3219,מגורים,1,תל אביב -יפו,מגורים,317340,13,1,4,16,3,3,11,4,21,28,2,1,2,14,28,2427.442266,317340.1204,5000,40.96552593,202012
6492,0,תעשיה/מסחר/מתקנים,4,חיפה,תעשיה,1068068,39,1,5,54,8,16,40,4,60,69,6,5,0,47,69,5275.590411,1068068.331,4000,36.51452904,202012
6493,3112,מגורים,1,שדרות,מגורים,327224,5,0,0,6,4,3,3,0,6,6,0,0,0,5,6,2385.675014,327224.0871,1031,15.28005281,202012
6494,4542,מגורים,1,נתניה,תעשיה+מגורים,508666,16,0,1,16,13,6,7,4,17,19,2,0,1,11,19,2893.963615,508666.0965,7400,31.45482497,202012
6495,2191,מגורים,1,אזור,מגורים,406102,8,0,1,7,0,1,7,0,8,17,6,1,0,6,17,3152.556821,406102.0556,565,19.69948437,202012
6496,3323,מגורים,1,עכו,מגורים,441855,4,0,0,9,1,4,3,1,9,6,0,0,1,5,6,3170.891778,441854.8375,7600,9.052743547,202012
6497,2303,מגורים,1,בית עוזיאל פדיה פתחיה,מגורים,11729736,19,1,10,43,0,12,34,8,54,39,3,2,0,28,39,17077.07629,11729735.74,0,1.619814802,202012
6498,0,עתידי/לא ידוע,5,קלקיליה,לא ידוע,9855242,10,0,1,26,0,9,16,2,27,19,2,0,0,14,19,14330.82003,9855241.716,0,1.014688427,202012
6499,0,תעשיה/מסחר/מתקנים,4,מועצה אזורית רמת נגב,כרייה,109472725,8,6,11,6,1,5,15,3,23,16,0,1,0,12,16,53081.36091,109472725.3,0,0.073077563,202012
6500,3933,מגורים,1,ראשון לציון,מגורים,1408955,11,1,5,10,1,1,13,1,16,23,6,1,2,12,23,4743.146829,1408955.499,8300,7.80720463,202012
6501,4913,מגורים,1,טורעאן,מגורים,7173891,7,0,2,14,0,4,8,4,16,12,0,2,0,9,12,18736.23871,7173890.917,498,0.975760574,202012
6502,0,עתידי/לא ידוע,5,ירושלים,לא ידוע,454261,2,0,1,3,1,0,3,0,4,3,0,0,0,2,3,3829.631373,454260.5199,3000,4.402755244,202012
6503,4404,מגורים,1,הרצלייה,מגורים,743210,8,0,1,9,1,1,6,3,10,15,3,0,1,10,15,4138.114597,743209.5277,6400,10.76411781,202012
6504,4545,מגורים,1,קריית אתא,מגורים,532269,8,0,1,11,1,1,9,2,12,16,1,0,0,13,16,2978.167402,532268.9226,6800,15.02999423,202012
6505,3888,מגורים,1,אשדוד,מגורים,201564,37,0,6,87,5,16,63,13,93,77,6,0,2,60,77,1821.426882,201564.1477,70,183.5645254,202012
6506,4811,מגורים,1,באר שבע,מגורים,747987,11,0,2,16,1,0,13,5,18,22,4,0,0,14,22,5086.37378,747987.1447,9000,14.70613794,202012
6507,0,פנאי/טבע/ספורט,3,חולון,שטח פתוח,701870,11,0,6,10,1,2,12,1,16,18,9,0,0,6,18,3909.833296,701870.4399,6600,15.67241797,202012
6508,9181,מגורים,1,בני ברק,מגורים,302064,52,1,8,55,28,19,33,7,64,78,11,6,5,31,78,2657.30667,302063.7631,6100,172.1489486,202012
6509,9122,מגורים,1,נצרת,מגורים+ בית חולים,1245939,5,0,0,10,0,3,7,0,10,10,1,0,0,9,10,7487.964923,1245938.932,7300,4.013037556,202012
6510,3520,מגורים,1,טירה,מגורים,4346658,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,11147.1712,4346658.496,2720,0.230061808,202012
6511,1548,מגורים,1,מצפה אילן  אום אל-קוטוף,מגורים,4686217,4,0,0,12,0,1,10,1,12,8,0,0,0,7,8,15505.85419,4686217.179,0,0.85356696,202012
6512,0,עתידי/לא ידוע,5,מעלה אדומים שטח קיי,לא ידוע,4232161,9,0,3,23,0,8,18,0,26,23,2,2,0,12,23,11231.47029,4232161.405,0,2.126573162,202012
6513,5344,מגורים,1,פתח תקווה,מגורים,465401,7,0,2,6,2,0,5,3,8,12,1,0,1,8,12,2865.733408,465401.3431,7900,15.04079278,202012
6514,2263,מגורים,1,ירושלים,מגורים,323361,2,0,0,6,0,3,3,0,6,4,0,0,0,3,4,3333.528845,323361.3163,3000,6.185037775,202012
6515,2087,מגורים,1,תל אביב -יפו,מגורים,233326,90,1,20,82,22,4,82,10,103,152,27,1,14,63,152,2413.257626,233325.6324,5000,385.7264085,202012
6516,1933,מגורים,1,טירת כרמל,מגורים,235603,13,0,2,19,9,4,12,5,21,18,0,1,0,13,18,2291.746896,235602.6613,2100,55.17756565,202012
6517,2940,מגורים,1,קריית גת,מגורים,233655,11,1,5,9,4,0,12,2,15,19,0,0,1,14,19,1982.85467,233655.3528,2630,47.07795682,202012
6518,0,עתידי/לא ידוע,5,ראש העין,מיועד למגורים,17328300,2,0,1,1,0,0,1,1,2,3,1,0,0,2,3,29599.24107,17328300.24,2640,0.115418131,202012
6519,3674,מגורים,1,כרמיאל,מגורים,449461,11,0,0,23,5,6,16,1,23,17,0,0,1,14,17,3725.347118,449461.1195,1139,24.47375857,202012
6520,8568,מגורים,1,בת ים,מגורים,380148,42,1,5,50,17,9,34,13,56,74,11,1,2,46,74,2592.693764,380148.1119,6200,110.4832855,202012
6521,4018,מגורים,1,עכו,מגורים,312055,23,0,4,25,11,4,21,4,29,36,3,1,4,22,36,2474.723096,312054.7793,7600,73.70495586,202012
6522,1967,מגורים,1,חולדה משמר דוד,מגורים,18503788,10,0,4,17,0,2,18,1,21,19,2,0,1,14,19,22025.71433,18503787.8,0,0.540429884,202012
6523,0,עתידי/לא ידוע,5,סינג'יל,לא ידוע,57021631,6,1,4,14,1,6,11,2,19,11,0,0,0,7,11,40033.93196,57021631.46,0,0.105223227,202012
6524,19049,מגורים,1,ראשון לציון,מגורים,902878,62,0,8,75,42,16,46,20,83,103,8,2,2,76,103,4775.701299,902877.5409,8300,68.66929973,202012
6525,4775,מגורים,1,ירושלים,מגורים,406078,3,0,0,4,0,0,4,0,4,6,1,0,0,3,6,3983.655877,406078.3831,3000,7.387743241,202012
6526,0,פנאי/טבע/ספורט,3,הרצלייה,שטח פתוח,1095926,47,5,8,64,2,10,58,8,77,108,15,2,0,82,108,6455.590367,1095926.186,6400,42.88610727,202012
6527,8390,מגורים,1,קריית אתא,מגורים,677108,41,0,4,63,15,18,38,10,67,70,4,3,0,53,70,4843.849859,677108.1439,6800,60.55164021,202012
6528,3912,מגורים,1,אשדוד,ציבורי+מגורים,914122,22,0,1,28,2,5,20,2,29,39,5,0,1,29,39,4478.633874,914121.5969,70,24.06680946,202012
6529,0,פנאי/טבע/ספורט,3,באר שבע,אתר מורשת,1489704,8,0,1,23,0,3,19,2,24,17,1,0,0,12,17,4918.276066,1489703.759,9000,5.370194347,202012
6530,5348,מגורים,1,לוד,מגורים,1202298,6,1,3,4,4,4,3,1,8,8,1,0,0,7,8,6973.500157,1202297.636,7000,4.990443301,202012
6531,4087,מגורים,1,בני ברק,מגורים,386487,54,0,7,62,24,15,45,6,69,84,18,4,2,41,84,2988.653503,386487.0457,6100,139.7200941,202012
6532,0,תעשיה/מסחר/מתקנים,4,חיפה,מסחר,580401,13,0,2,30,3,4,23,4,32,23,1,0,0,20,23,3417.369169,580400.7132,4000,22.39830738,202012
6533,6362,מגורים,1,צור נתן צור יצחק,מגורים,3745628,16,1,2,23,3,5,17,4,26,30,2,1,0,24,30,10718.56734,3745628.216,0,4.271646837,202012
6534,1983,מגורים,1,עין שמר גן השומרון שער מנשה,מגורים+מוסדי,10767262,33,1,5,71,2,18,53,6,77,69,4,3,1,51,69,19410.87484,10767261.54,0,3.064846012,202012
6535,0,עתידי/לא ידוע,5,איסטיח,לא ידוע,2453207,2,0,1,3,1,0,4,0,4,3,0,0,0,2,3,8763.336849,2453206.929,0,0.815259373,202012
6536,8291,מגורים,1,לוד,מגורים,503477,18,0,4,16,10,10,6,4,20,27,2,0,2,17,27,2985.594794,503476.5319,7000,35.75138487,202012
6537,3134,מגורים,1,ירושלים,מגורים,634321,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,3762.12235,634321.4329,3000,1.576488876,202012
6538,4143,מגורים,1,תל אביב -יפו,מגורים,266258,4,0,1,3,3,1,1,2,4,5,1,0,0,3,5,2346.15439,266258.2051,5000,15.02302278,202012
6539,2534,מגורים,1,טירת כרמל,מגורים+ בית עלמין+ בית חולים,913964,4,0,0,5,1,0,5,0,5,8,0,0,0,8,8,5613.398831,913964.3645,2100,4.376539995,202012
6540,8110,מגורים,1,מודיעין-מכבים-רעות*,מגורים,474855,16,0,1,33,1,9,23,2,34,32,2,0,0,25,32,2765.345997,474854.506,1200,33.69449621,202012
6541,2745,מגורים,1,כפר מנדא,מגורים,4260422,27,0,4,84,1,28,56,4,88,52,0,0,0,47,52,10675.29161,4260422.424,510,6.33740038,202012
6542,0,פנאי/טבע/ספורט,3,חולון,תיירות ונופש,299841,1,0,0,3,0,0,3,0,3,1,0,0,0,0,1,2396.468654,299841.2125,6600,3.335100937,202012
6543,2055,מגורים,1,כפר ראש הנקרה לימן,מגורים,9417931,27,1,4,51,0,9,39,8,56,50,6,3,2,32,50,15134.86746,9417930.78,0,2.866871715,202012
6544,614,מגורים,1,גן הדרום,מגורים,2251758,9,0,0,20,0,0,13,3,20,23,0,1,0,21,23,6803.230516,2251758.191,0,3.996877107,202012
6545,0,פנאי/טבע/ספורט,3,אריאל,שטח פתוח,16429323,1,0,1,1,0,0,2,0,2,2,0,0,0,2,2,23808.64481,16429323.32,0,0.060866781,202012
6546,1077,מגורים,1,אילנייה שדה אילן,מגורים,28157069,29,2,8,82,2,16,72,4,92,63,1,2,0,52,63,32363.09334,28157068.93,0,1.029936745,202012
6547,5370,מגורים,1,רחובות,מגורים,288606,50,0,6,69,20,23,40,10,75,86,10,0,6,58,86,2143.977413,288606.0197,8400,173.2465715,202012
6548,0,תעשיה/מסחר/מתקנים,4,חניוני הדסה עין כרם,מתקן תחבורה,497652,2,0,1,3,0,0,3,1,4,5,0,0,0,4,5,3979.749957,497651.999,0,4.018872626,202012
6549,0,פנאי/טבע/ספורט,3,הרצלייה,שטח פתוח,1035655,2,0,1,13,0,1,12,1,14,6,0,0,0,2,6,4487.12966,1035654.569,6400,1.931145024,202012
6550,0,תעשיה/מסחר/מתקנים,4,יבנה,תעשיה,403474,4,0,1,10,0,1,8,2,11,8,0,0,1,7,8,3196.837012,403474.1296,2660,9.913897798,202012
6551,2181,מגורים,1,באר שבע,מגורים,314215,19,1,3,23,11,3,20,4,27,31,2,0,1,25,31,2458.655621,314215.3026,9000,60.46815079,202012
6552,552,מגורים,1,נחם,מגורים,1630534,5,1,1,11,0,4,8,1,13,8,1,0,0,5,8,5039.93815,1630534.241,0,3.066480061,202012
6553,4535,מגורים,1,רעננה,מגורים,805780,11,0,2,19,4,8,11,1,21,20,1,0,0,17,20,5325.138468,805779.6609,8700,13.65136886,202012
6554,0,פנאי/טבע/ספורט,3,תל אביב -יפו,פנאי ונופש,314929,19,0,4,23,4,5,20,2,27,34,4,0,4,19,34,3388.751963,314929.0221,5000,60.33105875,202012
6555,2139,מגורים,1,חיפה,מגורים,343131,42,0,5,57,14,5,44,12,62,83,2,1,0,65,83,2488.821782,343131.1985,4000,122.4022312,202012
6556,4986,מגורים,1,כפר סבא,מגורים,340268,12,0,0,17,4,3,6,7,17,23,2,0,1,18,23,2578.510614,340267.8507,6900,35.26631949,202012
6557,1307,מגורים,1,מענית ברקאי,מגורים,13579527,201,3,27,609,2,150,466,22,639,440,13,32,0,333,440,30561.80891,13579527.37,0,14.80169376,202012
6558,4133,מגורים,1,מעלה אדומים,מגורים,690913,6,0,0,7,1,1,6,0,7,12,1,0,0,9,12,4793.099628,690912.9246,0,8.684161392,202012
6559,6089,מגורים,1,נס ציונה,מגורים,804152,22,0,1,21,15,4,7,9,22,32,1,1,1,24,32,3829.323022,804151.5616,7200,27.35801192,202012
6560,0,תעשיה/מסחר/מתקנים,4,ירושלים,מתקן תחבורה,103660,27,1,8,28,12,9,26,2,37,44,8,1,3,14,44,1420.753445,103660.2209,3000,260.4669111,202012
6561,3073,מגורים,1,תל אביב -יפו,מגורים,240614,28,1,5,27,8,4,25,4,33,44,7,0,1,24,44,2274.940434,240614.193,5000,116.3689561,202012
6562,3304,מגורים,1,קריית ים,מגורים,383053,53,0,5,88,24,17,59,17,93,88,3,1,2,63,88,3044.51411,383052.7011,9600,138.3620543,202012
6563,4503,מגורים,1,אשקלון,מגורים,348688,7,0,1,6,3,1,4,2,7,11,0,0,0,10,11,2702.560773,348687.532,7100,20.07525352,202012
6564,3476,מגורים,1,מודיעין-מכבים-רעות*,מגורים,709208,4,0,1,4,1,1,4,0,5,7,1,0,0,6,7,5340.961966,709207.6904,1200,5.640094302,202012
6565,5025,מגורים,1,עראבה,מגורים,2198034,19,0,3,70,2,29,39,5,73,39,2,1,0,33,39,7205.51714,2198034.438,531,8.644088308,202012
6566,0,עתידי/לא ידוע,5,הר טוב,לא ידוע,1577539,2,0,1,17,0,1,16,1,18,4,0,1,0,0,4,7560.965515,1577538.819,0,1.2677975,202012
6567,6532,מגורים,1,חולון,מגורים,294671,68,2,7,97,23,17,66,21,106,127,21,3,1,83,127,2253.146231,294671.1601,6600,230.7658372,202012
6568,858,מגורים,1,גבעת השלושה,מגורים,6814819,14,4,2,18,3,3,17,4,24,26,2,1,4,15,26,15452.76956,6814819.376,0,2.054346564,202012
6569,0,עתידי/לא ידוע,5,א.ת אל-פחס,לא ידוע,2152954,5,1,2,12,0,2,13,0,15,10,0,1,0,5,10,6966.584785,2152954.241,0,2.322390539,202012
6570,1839,מגורים,1,עין חרוד (מאוחד) תל יוסף עין חרוד (איחוד),מגורים,26553798,37,3,3,101,1,23,76,7,107,79,4,5,0,52,79,37486.92191,26553798.48,0,1.39339766,202012
6571,8720,מגורים,1,רחובות,מגורים,453059,25,0,2,27,11,9,15,5,29,39,3,0,3,24,39,2755.264531,453058.9329,8400,55.18045111,202012
6572,11078,מגורים,1,ירושלים,מגורים,785414,4,0,2,2,2,2,2,0,4,6,1,0,0,4,6,6255.569907,785414.1693,3000,5.092855488,202012
6573,3768,מגורים,1,רמת השרון,מגורים,362978,7,0,0,8,2,2,3,3,8,11,1,0,1,7,11,2405.248907,362978.2149,2650,19.28491534,202012
6574,2220,מגורים,1,עין הוד בית צבי ניר עציון עין חוד,מגורים+מוסדי,24944074,31,0,5,69,0,25,44,3,74,57,6,2,0,40,57,37609.89211,24944074.34,0,1.242780149,202012
6575,4868,מגורים,1,יבנה,מגורים,549518,6,0,1,6,3,1,5,1,7,9,2,0,0,6,9,3242.923491,549518.4516,2660,10.91865963,202012
6576,1539,מגורים,1,בית יוסף חמדיה נווה אור ירדנה,מגורים,55085111,26,1,3,56,0,15,42,3,60,45,1,4,0,33,45,53527.49473,55085111.09,0,0.47199687,202012
6577,5638,מגורים,1,ביתר עילית,מגורים,447756,1,0,1,0,0,1,0,0,1,2,0,0,0,0,2,3028.440196,447756.2638,0,2.23335924,202012
6578,4964,מגורים,1,גבעת שמואל,מגורים,329004,14,0,0,14,7,6,5,3,14,21,5,0,2,11,21,2649.82963,329003.6234,681,42.55267413,202012
6579,3850,מגורים,1,ירושלים,מגורים,695166,4,1,0,7,3,0,6,2,8,6,1,1,0,4,6,3951.349709,695165.5012,3000,5.754021342,202012
6580,3264,מגורים,1,תל אביב -יפו,מגורים,257647,9,0,1,9,7,2,5,2,10,11,0,0,0,4,11,2043.596008,257647.4459,5000,34.93151482,202012
6581,4367,מוסדי/ציבורי,2,חיפה,אוניברסיטה,1293253,2,0,0,7,0,1,6,0,7,6,1,0,0,3,6,4380.552753,1293252.74,4000,1.54648781,202012
6582,2314,מגורים,1,נתניה,מגורים,749884,4,0,0,7,0,0,6,1,7,9,1,0,0,6,9,4948.074999,749883.6013,7400,5.33415835,202012
6583,1803,מגורים,1,קיסריה,מגורים,4762198,19,0,4,31,0,9,25,1,35,35,1,3,0,27,35,11483.35339,4762198.311,0,3.989754311,202012
6584,1162,מגורים,1,מעלה אדומים,מגורים,236060,3,0,0,3,3,2,1,0,3,3,0,0,0,3,3,2670.27846,236060.3623,0,12.7086334,202012
6585,0,פנאי/טבע/ספורט,3,ראשון לציון,שטח פתוח,4661207,4,0,4,5,0,2,7,0,9,8,0,0,1,7,8,9082.330891,4661207.422,8300,0.858146828,202012
6586,4790,מגורים,1,נצרת עילית,מגורים,11697036,21,0,1,28,3,6,22,1,29,38,1,0,1,32,38,21802.75608,11697036.16,1061,1.795326611,202012
6587,3725,מגורים,1,תל אביב -יפו,מגורים,318670,34,0,4,35,18,0,22,10,39,53,8,0,4,30,53,2246.866026,318670.3351,5000,106.6934446,202012
6588,0,מגורים,1,בית צפפה,מגורים,518444,7,0,2,10,0,6,6,0,12,16,2,0,0,9,16,4040.783484,518443.7826,0,13.50194042,202012
6589,0,מוסדי/ציבורי,2,אשקלון,בית חולים,263881,12,1,1,20,6,3,16,3,22,18,0,0,0,14,18,2058.92233,263881.4324,7100,45.47504367,202012
6590,479,פנאי/טבע/ספורט,3,צפת,שטח פתוח,5050990,4,0,0,10,0,1,8,1,10,8,0,1,0,4,8,11018.43214,5050990.415,8000,0.791923959,202012
6591,0,תעשיה/מסחר/מתקנים,4,חולון,תעשיה,434922,13,0,3,10,0,0,12,1,13,25,8,1,0,11,25,2877.5412,434921.964,6600,29.89041713,202012
6592,0,תעשיה/מסחר/מתקנים,4,מעלות-תרשיחא,תעשיה,835884,13,0,3,33,3,11,23,2,36,24,1,0,0,23,24,4163.400701,835883.7237,1063,15.55239722,202012
6593,0,פנאי/טבע/ספורט,3,יבנה,שטח פתוח,1939283,1,0,0,2,0,0,2,0,2,2,1,0,0,1,2,6544.0896,1939283.119,2660,0.515654497,202012
6594,5119,מגורים,1,רחובות,מגורים,656473,19,0,1,31,4,7,20,5,32,34,2,1,1,27,34,3990.102759,656472.8071,8400,28.942546,202012
6595,340,מגורים,1,נאות סמדר שיטים נווה חריף,מגורים,323945912,7,3,3,19,0,0,24,1,25,14,3,0,0,9,14,83295.08798,323945912.4,0,0.021608546,202012
6596,1894,מגורים,1,רמת השרון,מגורים,662905,5,0,1,5,2,2,2,1,6,9,1,0,1,5,9,4002.45358,662904.5838,2650,7.542558889,202012
6597,6334,מגורים,1,יקנעם עילית,מגורים,1423403,5,0,1,5,2,1,2,3,6,7,1,0,0,5,7,5767.560258,1423403.231,240,3.512708629,202012
6598,734,מגורים,1,אלישיב,מגורים,2735811,19,1,5,41,1,10,25,12,47,39,3,1,0,30,39,7892.502601,2735810.821,0,6.944924192,202012
6599,4540,מגורים,1,דברת ניין אחוזת ברק,מגורים,20600884,45,3,15,95,0,25,83,4,113,89,3,2,1,72,89,27244.71986,20600883.63,0,2.184372282,202012
6600,9490,מגורים,1,פתח תקווה,מגורים,383533,5,0,2,6,3,5,3,0,8,7,0,0,0,5,7,2608.11681,383532.5641,7900,13.03668785,202012
6601,23392,מגורים,1,ירושלים,מגורים,480034,4,0,0,5,4,0,3,0,5,4,2,0,0,2,4,2998.254052,480033.9688,3000,8.332743097,202012
6602,1987,מגורים,1,תל אביב -יפו,מגורים,387589,15,0,3,14,7,2,9,5,17,22,4,1,1,15,22,2667.741435,387588.8511,5000,38.70078872,202012
6603,2108,מגורים,1,חיפה,מגורים,281184,18,0,1,17,12,1,11,5,18,24,5,0,0,15,24,2227.100024,281183.7081,4000,64.01502219,202012
6604,11724,מגורים,1,נתניה,מגורים,543473,61,1,9,70,24,15,44,21,80,101,16,1,7,57,101,3415.936613,543473.263,7400,112.2410865,202012
6605,1077,מוסדי/ציבורי,2,חיפה,בית חולים,384555,9,0,0,14,5,2,10,2,14,13,0,0,0,11,13,2526.798643,384555.2096,4000,23.40367438,202012
6606,2575,מגורים,1,צור הדסה,מגורים,684663,1,0,0,3,0,0,2,1,3,3,0,0,0,3,3,3563.982942,684663.2343,0,1.460572574,202012
6607,8031,מגורים,1,גבעתיים,מגורים,387394,38,2,5,39,11,10,27,9,46,62,15,0,1,37,62,2573.568379,387394.1575,6300,98.09134886,202012
6608,8219,מגורים,1,משהד,מגורים,7551206,30,1,8,71,0,22,53,5,80,68,1,4,0,55,68,27500.97933,7551206.317,520,3.972875326,202012
6609,0,תעשיה/מסחר/מתקנים,4,כפר קאסם,תעשיה,633525,1,0,0,3,0,0,3,0,3,4,0,0,0,3,4,3592.808528,633524.7472,634,1.578469674,202012
6610,0,תעשיה/מסחר/מתקנים,4,קריית מלאכי,תעשיה,570030,2,0,0,7,0,0,7,0,7,4,0,0,0,3,4,4245.473318,570029.6193,1034,3.508587267,202012
6611,5909,מגורים,1,ראשון לציון,מגורים+ מכללה אקדמאית,1708325,35,1,11,56,10,9,53,6,68,62,6,0,0,53,62,5540.147495,1708324.707,8300,20.48790482,202012
6612,3360,מגורים,1,מירון כפר חושן בר יוחאי אור הגנוז,מגורים,20423275,40,1,6,109,1,33,76,6,116,79,2,2,1,63,79,24489.93253,20423274.54,0,1.958549743,202012
6613,4126,מגורים,1,הוד השרון,מגורים,291330,3,0,1,2,1,0,1,2,3,4,1,0,0,3,4,2443.077515,291330.4498,9700,10.29760066,202012
6614,4827,מגורים,1,מעלות-תרשיחא,מגורים,2617189,14,0,0,31,0,6,24,1,31,27,0,1,0,22,27,12200.01014,2617188.556,1063,5.349250666,202012
6615,6403,מגורים,1,דולב נחליאל טלמון,מגורים,14451541,2,0,0,2,0,0,2,0,2,4,0,1,0,3,4,21348.05431,14451540.84,0,0.138393546,202012
6616,4919,מגורים,1,באר שבע,מגורים,414404,23,0,0,48,0,8,39,1,48,48,1,1,0,42,48,2670.438853,414403.7976,9000,55.50139477,202012
6617,0,תעשיה/מסחר/מתקנים,4,רמלה,תעשיה,336071,10,0,2,16,3,5,11,2,18,17,0,1,0,13,17,3763.809596,336070.8395,8500,29.75561712,202012
6618,4141,מגורים,1,ירושלים,מגורים,604591,6,0,1,8,1,0,8,1,9,11,1,0,0,7,11,3101.396086,604591.4866,3000,9.924064367,202012
6619,5249,מגורים,1,רמת גן,מגורים,225162,8,0,0,8,1,0,7,1,8,15,5,0,0,10,15,1902.538183,225161.8136,8600,35.52997397,202012
6620,2321,מגורים,1,אלונים אלוני אבא בית לחם הגלילית,מגורים,19722780,22,4,12,49,1,15,43,7,65,43,0,4,0,32,43,26664.66397,19722779.53,0,1.115461411,202012
6621,6850,מגורים,1,אבן יהודה,מגורים,3212048,16,0,4,20,2,6,10,8,24,32,3,1,1,27,32,8131.580868,3212047.558,182,4.98124561,202012
6622,9083,מגורים,1,עפולה,מגורים,7363539,27,2,3,53,8,5,44,9,58,44,0,1,0,33,44,17773.80525,7363539.069,7700,3.666715149,202012
6623,0,פנאי/טבע/ספורט,3,מבשרת ציון,פנאי ונופש,238378,12,0,4,19,1,1,18,4,23,31,4,1,0,24,31,2382.758242,238377.5467,1015,50.34021596,202012
6624,3753,מגורים,1,פתח תקווה,מגורים,224426,46,0,8,44,22,3,30,15,52,68,10,1,4,40,68,1896.042978,224426.4675,7900,204.9673389,202012
