נבדק ואושר,סוג נכס,מהות עסקה,מקור,"ת""ח",חלקה,גוש,תאריך עסקה,עיר,רחוב,מספר,כניסה,דירה,מחיר מוצהר,מחיר מוערך,שטח ברוטו,שטח נטו,מגרש,חדרים,מחיר למר,מחיר לחדר,גלריה,מרפסת,קומה,קומות,דירות בבנין,מעלית,חניה,מחסן,גג,חצר,שנת בניה,זכויות בניה,אחוזי בניה,תפקוד הבנין,מהות הזכות,תפקוד היחידה  ,שומה חלקים
לא,דירת מגורים,דירה בבית קומות,רשות,10,778,6628,06/12/2020,תל אביב -יפו,הנוטר,32,,4,"1,550,000","1,550,000",98,98,0,4,"15,816","387,500",0,,2,3,18,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,0.5
לא,דירת מגורים,דירה בבית קומות,רשות,7,2,7384,06/12/2020,תל אביב -יפו,אילת,61,,7,"1,550,000","1,550,000",53,53,0,2,"29,245","775,000",0,,2,34,220,,1,0,0,0,2007,,,מגורים,בעלות,דירה בבית קומות,0.5
לא,דירת מגורים,דירה בבית קומות,רשות,4,44,8998,06/12/2020,תל אביב -יפו,יפת,186,,4,"2,600,000","2,600,000",99,99,0,4,"26,263","650,000",0,,1,4,11,,0,0,0,0,2018,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,81,9,6882,03/12/2020,תל אביב -יפו,הצנחנים,1,,81,"2,765,000","2,765,000",73,73,0,3,"37,877","921,667",0,,16,25,122,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,12,163,7050,02/12/2020,תל אביב -יפו,שד ירושלים,205,,11,"1,440,000","1,440,000",50,51,0,3,"28,235","480,000",0,,3,4,16,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,16,9,6882,01/12/2020,תל אביב -יפו,הצנחנים,1,,16,"3,220,000","3,220,000",109,109,0,4,"29,541","805,000",0,,4,8,30,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,5,814,6628,01/12/2020,תל אביב -יפו,אב,9,,5,"4,636,021","4,636,021",118,118,0,4,"39,288","1,159,005",0,,1,20,66,,0,0,0,0,2019,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,5,6979,30/11/2020,תל אביב -יפו,טרפון,21,,1,"1,210,000","1,210,000",45,45,0,2.5,"26,889","484,000",0,,1,3,6,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,21,9,6882,29/11/2020,תל אביב -יפו,הצנחנים,1,,21,"2,397,000","2,397,000",67,67,0,3,"35,776","799,000",0,,5,8,31,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,485,6214,27/11/2020,תל אביב -יפו,אבן גבירול,125,,6,"3,200,000","3,200,000",76,87,0,3,"36,782","1,066,667",0,,1,4,36,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,5,6979,26/11/2020,תל אביב -יפו,חנוך,22,,1,"890,000","890,000",39,30,0,2,"29,667","445,000",0,,1,2,4,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,8,29,7228,26/11/2020,תל אביב -יפו,התבור,10,,5,"2,000,000","2,000,000",37,37,0,2,"54,054","1,000,000",0,,2,4,10,,0,0,0,0,1930,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,14,72,7073,26/11/2020,תל אביב -יפו,חסידי האומות,18,,14,"2,680,000","2,680,000",83,83,0,3,"32,289","893,333",0,,4,11,42,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,32,545,6628,25/11/2020,תל אביב -יפו,לבנון חיים,90,,20,"2,978,000","2,978,000",207,180,0,5,"16,544","595,600",0,,5,6,21,,2,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,0.4
לא,דירת מגורים,דירה בבית קומות,רשות,72,9,6882,24/11/2020,תל אביב -יפו,הצנחנים,1,,72,"2,497,750","2,497,750",69,69,0,3,"36,199","832,583",0,,14,25,125,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,4,86,7081,24/11/2020,תל אביב -יפו,יהודה הימית,18,,2,"1,900,000","1,900,000",50,50,0,2,"38,000","950,000",0,,1,4,8,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,9,9,6882,23/11/2020,תל אביב -יפו,הצנחנים,1,,9,"2,354,000","2,354,000",67,67,0,3,"35,134","784,667",0,,2,8,30,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,45,6135,23/11/2020,תל אביב -יפו,שמחה,9,,1,"300,000","300,000",26,26,0,1,"11,538","300,000",0,,1,3,8,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,0.5
לא,דירת מגורים,דירה בבית קומות,רשות,17,71,6951,22/11/2020,תל אביב -יפו,גדעון,10,,1,"3,800,000","3,800,000",74,75,0,3.5,"50,667","1,085,714",0,,1,4,16,,1,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,8,7259,18/11/2020,תל אביב -יפו,מרגוזה יהודה,50,,34,"5,470,000","5,470,000",109,109,0,4,"50,183","1,367,500",0,,4,8,20,,0,0,0,0,2022,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,10,166,7024,16/11/2020,תל אביב -יפו,שד ירושלים,2,,2,"1,430,000","1,430,000",39,34,0,2,"42,059","715,000",0,,2,3,14,,0,0,0,0,1930,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,300,6972,16/11/2020,תל אביב -יפו,דרך שלמה,92,,1,"2,100,000","2,100,000",52,52,0,3,"40,385","700,000",0,,1,6,21,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,50,4,7075,16/11/2020,תל אביב -יפו,יפת,171,,50,"1,850,000","1,850,000",53,58,0,3,"31,897","616,667",0,,4,4,72,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,111,185,7000,15/11/2020,תל אביב -יפו,טוכולסקי קורט,4,,111,"2,150,000","2,150,148",88,88,0,4,"24,434","537,537",0,,5,9,34,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,10,6979,13/11/2020,תל אביב -יפו,דעואל,30,,2,"1,070,000","1,070,000",29,31,0,2,"34,516","535,000",0,,1,3,7,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,22/47316
לא,דירת מגורים,דירה בבית קומות,רשות,0,31,6882,12/11/2020,תל אביב -יפו,דבורה הנביאה,79,,49,"2,525,000","2,525,000",86,86,0,4,"29,360","631,250",0,,6,7,58,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,13,11,9001,12/11/2020,תל אביב -יפו,טולוז,25,,3,"4,900,079","4,900,079",121,121,0,4,"40,497","1,225,020",0,,1,3,16,,0,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,10,17,7085,12/11/2020,תל אביב -יפו,אבן גבירול,7,,8,"3,225,000","3,225,000",78,61,0,4,"52,869","806,250",0,,2,3,16,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,31,6882,11/11/2020,תל אביב -יפו,דבורה הנביאה,79,,1,"2,225,000","2,225,000",70,70,0,2.5,"31,786","890,000",0,,1,7,58,,0,0,0,33,2020,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,19,24,7079,11/11/2020,תל אביב -יפו,רבי חנינא,6,,19,"5,470,000","5,470,000",125,122,0,5,"44,836","1,094,000",0,,1,4,25,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,57,7052,11/11/2020,תל אביב -יפו,דרך שלמה,44,,1,"1,198,876","1,198,876",1,1,0,1,"1,198,876","1,198,876",0,,1,1,1,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,9,6882,09/11/2020,תל אביב -יפו,הצנחנים,1,,30,"4,800,000","4,800,000",132,132,0,5,"36,364","960,000",0,,8,8,30,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,9,335,6135,09/11/2020,תל אביב -יפו,מצובה,8,,9,"2,500,000","2,500,000",92,92,0,5,"27,174","500,000",0,,2,2,8,,1,0,68,0,1997,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,68,6135,09/11/2020,תל אביב -יפו,מבשר,41,,1,"1,600,000","1,600,000",60,40,0,3,"40,000","533,333",0,,2,2,2,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,8,9,6882,09/11/2020,תל אביב -יפו,הצנחנים,1,,8,"3,159,000","3,159,000",109,109,0,4,"28,982","789,750",0,,2,8,30,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,9,9,6882,09/11/2020,תל אביב -יפו,הצנחנים,1,,9,"2,306,000","2,306,000",67,67,0,3,"34,418","768,667",0,,2,8,31,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,3,6135,05/11/2020,תל אביב -יפו,לבלוב,23,,1,"2,680,000","2,680,000",74,74,0,4,"36,216","670,000",0,,1,1,1,,0,0,0,0,1960,,,מגורים,בעלות,קוטג' חד-משפחתי,1
לא,דירת מגורים,דירה בבית קומות,רשות,4,62,6948,05/11/2020,תל אביב -יפו,חזנוביץ,14,,14,"2,500,000","2,500,000",77,68,0,3,"36,765","833,333",0,,1,3,11,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,26,104,7051,04/11/2020,תל אביב -יפו,אברבנאל,45,,24,"2,300,000","2,300,000",54,51,0,2,"45,098","1,150,000",0,,3,6,45,,1,0,0,0,2010,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,44,6135,04/11/2020,תל אביב -יפו,ששון,16,,1,"360,000","360,000",21,21,0,2,"17,143","180,000",0,,1,2,3,,0,0,0,9,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,11,8,7259,04/11/2020,תל אביב -יפו,מרגוזה יהודה,50,,11,"5,800,000","5,800,000",119,119,0,4,"48,739","1,450,000",0,,1,8,20,,0,0,0,0,2022,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,9,6882,03/11/2020,תל אביב -יפו,הצנחנים,1,,42,"2,473,000","2,473,000",73,73,0,3,"33,877","824,333",0,,8,25,125,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,122,9,6882,03/11/2020,תל אביב -יפו,הצנחנים,1,,122,"4,900,000","4,900,000",128,128,0,5,"38,281","980,000",0,,25,25,125,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,157,289,7084,03/11/2020,תל אביב -יפו,העליה,62,,3,"547,719","547,719",37,29,0,1.5,"18,887","365,146",0,,7,10,166,,1,0,0,0,2005,,,מגורים,בעלות,דירה בבית קומות,0.5
לא,דירת מגורים,דירה בבית קומות,רשות,15,156,7047,02/11/2020,תל אביב -יפו,שד ירושלים,150,,1,"1,800,000","1,800,000",60,47,0,3,"38,298","600,000",0,,3,4,9,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,6,293,7084,01/11/2020,תל אביב -יפו,הרב פרידמן,54,,4,"2,720,000","2,720,000",66,66,0,3,"41,212","906,667",0,,2,3,12,,0,0,0,0,2013,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,4,7075,29/10/2020,תל אביב -יפו,כרם התימנים,171,,91,"2,460,000","2,460,000",94,94,0,4,"26,170","615,000",0,,6,8,111,,0,0,0,0,2019,,,מגורים,חכירה מאחר,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,8,222,6972,29/10/2020,תל אביב -יפו,דרך שלמה,98,,1,"2,050,000","2,050,000",63,57,0,2.5,"35,965","820,000",0,,2,2,6,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,814,6628,29/10/2020,תל אביב -יפו,אב,5,,5,"4,559,044","4,559,044",118,118,0,4,"38,636","1,139,761",0,,1,17,66,,0,0,0,0,2019,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,45,6135,29/10/2020,תל אביב -יפו,שמחה,27,,1,"1,150,000","1,150,000",69,67,0,2,"17,164","575,000",0,,2,2,2,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,0.01
לא,דירת מגורים,דירה בבית קומות,רשות,0,9,7228,29/10/2020,תל אביב -יפו,יעבץ,31,,11,"4,520,000","4,520,000",90,90,0,3,"50,222","1,506,667",0,,5,5,11,,0,0,0,0,2021,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,65,247,7050,28/10/2020,תל אביב -יפו,חלמית,4,,4,"2,300,000","2,300,000",92,91,0,4,"25,275","575,000",0,,4,8,30,,0,0,0,0,2000,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,14,17,7080,28/10/2020,תל אביב -יפו,יהודה הימית,32,,11,"2,390,000","2,390,000",67,60,0,3,"39,833","796,667",0,,4,4,14,,1,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,16,221,7050,27/10/2020,תל אביב -יפו,מחרוזת,16,,14,"1,750,000","1,750,000",79,74,0,3.5,"23,649","500,000",0,,5,5,32,,0,0,0,0,2000,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,814,6628,27/10/2020,תל אביב -יפו,רקנטי,2,,19,"3,575,002","3,575,002",84,84,0,3,"42,560","1,191,667",0,,4,20,66,,0,0,0,0,2019,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,6,6979,27/10/2020,תל אביב -יפו,,36,,36,"1,200,000","1,200,000",40,1,0,2.5,"1,200,000","480,000",0,,2,3,9,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,60,7,7075,25/10/2020,תל אביב -יפו,עירית,14,,1,"1,500,000","1,500,000",56,53,0,3,"28,302","500,000",0,,4,5,72,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,814,6628,21/10/2020,תל אביב -יפו,רקנטי,1,,29,"3,800,037","3,800,037",83,83,0,3,"45,784","1,266,679",0,,6,20,66,,0,0,0,0,2019,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,187,7050,21/10/2020,תל אביב -יפו,,9,,3,"1,670,000","1,670,000",82,82,0,4,"20,366","417,500",0,,2,4,6,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,18,199,7047,21/10/2020,תל אביב -יפו,דב ממזריץ,14,,3,"1,780,000","1,780,000",53,47,0,2,"37,872","890,000",0,,3,4,8,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,41,6920,20/10/2020,תל אביב -יפו,מונטיפיורי,16,,10,"4,550,000","4,550,000",81,81,0,3,"56,173","1,516,667",0,,3,5,14,,0,0,0,0,2018,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,-1,41,6920,20/10/2020,תל אביב -יפו,מונטיפיורי,16,,12,"2,700,000","2,700,000",47,47,0,2,"57,447","1,350,000",0,,4,5,14,,0,0,0,0,2018,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,313,38,6920,19/10/2020,תל אביב -יפו,אחד העם,13,,14,"2,620,000","2,620,000",68,68,0,3,"38,529","873,333",0,,3,6,69,,2,0,0,0,2020,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,0.5
לא,דירת מגורים,דירה בבית קומות,רשות,0,50,6135,19/10/2020,תל אביב -יפו,עזאי,53,,1,"1,200,000","1,200,000",59,120,0,3,"10,000","400,000",0,,1,1,1,,0,0,0,0,1960,,,מגורים,בעלות,קוטג' חד-משפחתי,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,51,6135,18/10/2020,תל אביב -יפו,סמדר,10,,1,"1,175,000","1,175,000",34,34,0,2,"34,559","587,500",0,,1,1,1,,0,0,0,0,1950,,,מגורים,בעלות,קוטג' חד-משפחתי,1
לא,דירת מגורים,דירה בבית קומות,רשות,5,29,7228,15/10/2020,תל אביב -יפו,התבור,10,,1,"740,000","740,000",27,27,1,2,"27,407","370,000",0,,1,3,7,,0,0,0,0,1930,,,מגורים,בעלות,דירה בבית קומות,0.5
לא,דירת מגורים,דירה בבית קומות,רשות,0,223,7050,15/10/2020,תל אביב -יפו,פעמונית,24,,21,"1,950,000","1,950,000",94,105,0,4,"18,571","487,500",0,,6,8,32,,0,0,0,0,1992,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,72,7,7075,15/10/2020,תל אביב -יפו,כרם התימנים,14,,2,"1,220,000","1,220,000",63,55,0,3,"22,182","406,667",0,,4,4,64,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,1,69,7075,15/10/2020,תל אביב -יפו,פיקוס,6,,1,"1,400,000","1,400,000",55,55,0,2.5,"25,455","560,000",0,,1,4,16,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,32,6135,14/10/2020,תל אביב -יפו,כרם התימנים,32,,6,"1,550,000","1,550,000",71,71,0,3,"21,831","516,667",0,,3,4,8,,1,0,0,0,2005,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,3,6979,12/10/2020,תל אביב -יפו,יאיר,43,,0,"1,480,000","1,480,000",62,70,0,3,"21,143","493,333",0,,0,2,1,,0,0,0,0,1950,,,בעלות,בעלות,מפרטי לפרטי,1
לא,דירת מגורים,דירה בבית קומות,רשות,32,9,6882,11/10/2020,תל אביב -יפו,הצנחנים,1,,32,"5,495,850","5,495,850",154,154,0,6,"35,687","915,975",0,,8,8,32,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,89,7109,11/10/2020,תל אביב -יפו,שד יהודית,27,,4,"2,150,000","2,150,000",72,72,0,3,"29,861","716,667",0,,3,3,8,,0,0,0,0,1950,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,9,6882,07/10/2020,תל אביב -יפו,כרם התימנים,1,,37,"3,280,500","3,280,500",109,109,0,4,"30,096","820,125",0,,7,25,122,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1
